"TransactionID","AccountID","TransactionAmount","AvgTransactionAmount","HighValueStatus","Location","TransactionDate","TransactionsPerDay","AvgDailyTransactions","FrequencyStatus","LoginAttempts","AvgLoginAttempts","LoginStatus","MultiFactorScore","MultiFactorLabel"
TX001761,AC00259,373.99,204.09,NORMAL,Sacramento,"2023-10-23",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000246,AC00260,97.22,130.25,NORMAL,Atlanta,"2023-02-20",1,1.0,NORMAL,1,1.5,NORMAL,0,LOW
TX001268,AC00260,249.34,130.25,NORMAL,Charlotte,"2023-08-15",1,1.0,NORMAL,1,1.5,NORMAL,0,LOW
TX001976,AC00260,79.21,130.25,NORMAL,Colorado Springs,"2023-11-24",1,1.0,NORMAL,1,1.5,NORMAL,0,LOW
TX002373,AC00260,95.23,130.25,NORMAL,Denver,"2023-10-16",1,1.0,NORMAL,3,1.5,NORMAL,0,LOW
TX000357,AC00261,121.82,145.13,NORMAL,Colorado Springs,"2023-02-07",1,1.0,NORMAL,3,1.25,NORMAL,0,LOW
TX001288,AC00261,451.68,145.13,FLAG,Houston,"2023-04-18",1,1.0,NORMAL,1,1.25,NORMAL,1,MEDIUM
TX001384,AC00261,508.73,145.13,FLAG,Chicago,"2023-07-14",1,1.0,NORMAL,1,1.25,NORMAL,1,MEDIUM
TX001419,AC00261,7.38,145.13,NORMAL,Houston,"2023-03-15",1,1.0,NORMAL,1,1.25,NORMAL,0,LOW
TX001641,AC00261,1.41,145.13,NORMAL,Sacramento,"2023-06-07",1,1.0,NORMAL,1,1.25,NORMAL,0,LOW
TX001725,AC00261,16.27,145.13,NORMAL,Atlanta,"2023-02-13",1,1.0,NORMAL,1,1.25,NORMAL,0,LOW
TX002000,AC00261,27.64,145.13,NORMAL,New York,"2023-06-09",1,1.0,NORMAL,1,1.25,NORMAL,0,LOW
TX002095,AC00261,26.1,145.13,NORMAL,Mesa,"2023-02-17",1,1.0,NORMAL,1,1.25,NORMAL,0,LOW
TX000424,AC00262,1096.7,470.47,NORMAL,Colorado Springs,"2023-03-27",1,1.0,NORMAL,1,1.4,NORMAL,0,LOW
TX000642,AC00262,71.53,470.47,NORMAL,Jacksonville,"2023-10-30",1,1.0,NORMAL,1,1.4,NORMAL,0,LOW
TX000794,AC00262,408.28,470.47,NORMAL,Nashville,"2023-03-15",1,1.0,NORMAL,3,1.4,NORMAL,0,LOW
TX001130,AC00262,316.56,470.47,NORMAL,Denver,"2023-08-29",1,1.0,NORMAL,1,1.4,NORMAL,0,LOW
TX002370,AC00262,459.29,470.47,NORMAL,Kansas City,"2023-01-26",1,1.0,NORMAL,1,1.4,NORMAL,0,LOW
TX000272,AC00263,251.18,310.17,NORMAL,San Jose,"2023-06-01",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000867,AC00263,98.71,310.17,NORMAL,Fort Worth,"2023-09-18",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001202,AC00263,471.75,310.17,NORMAL,San Jose,"2023-06-06",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001793,AC00263,53.83,310.17,NORMAL,Baltimore,"2023-05-31",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002046,AC00263,675.37,310.17,NORMAL,Jacksonville,"2023-12-29",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000014,AC00264,781.76,441.26,NORMAL,Memphis,"2023-11-20",1,1.0,NORMAL,1,1.5,NORMAL,0,LOW
TX000329,AC00264,354.4,441.26,NORMAL,Chicago,"2023-11-06",1,1.0,NORMAL,1,1.5,NORMAL,0,LOW
TX000374,AC00264,144.77,441.26,NORMAL,Albuquerque,"2023-07-17",1,1.0,NORMAL,1,1.5,NORMAL,0,LOW
TX000455,AC00264,611.11,441.26,NORMAL,Detroit,"2023-10-18",1,1.0,NORMAL,4,1.5,NORMAL,0,LOW
TX000908,AC00264,653.97,441.26,NORMAL,Miami,"2023-10-04",1,1.0,NORMAL,1,1.5,NORMAL,0,LOW
TX001319,AC00264,101.52,441.26,NORMAL,Tucson,"2023-08-09",1,1.0,NORMAL,1,1.5,NORMAL,0,LOW
TX000075,AC00265,1212.51,439.29,NORMAL,Indianapolis,"2023-10-04",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000101,AC00265,383.37,439.29,NORMAL,Fort Worth,"2023-01-24",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000193,AC00265,444.89,439.29,NORMAL,Las Vegas,"2023-09-11",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000394,AC00265,215.94,439.29,NORMAL,Virginia Beach,"2023-06-05",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000530,AC00265,1063.25,439.29,NORMAL,Omaha,"2023-01-17",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000888,AC00265,103.08,439.29,NORMAL,Milwaukee,"2023-02-27",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001752,AC00265,91.9,439.29,NORMAL,Chicago,"2023-05-15",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001844,AC00265,276.56,439.29,NORMAL,Austin,"2023-04-10",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002491,AC00265,162.1,439.29,NORMAL,Baltimore,"2023-12-04",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000510,AC00266,96.89,153.53,NORMAL,Sacramento,"2023-03-16",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001278,AC00266,53.14,153.53,NORMAL,Las Vegas,"2023-04-21",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001443,AC00266,452.8,153.53,NORMAL,Los Angeles,"2023-11-24",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001463,AC00266,11.3,153.53,NORMAL,Louisville,"2023-12-01",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000036,AC00267,124.76,200.31,NORMAL,Seattle,"2023-10-16",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000425,AC00267,119.72,200.31,NORMAL,Tucson,"2023-02-03",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001176,AC00267,254.0,200.31,NORMAL,Nashville,"2023-05-15",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001208,AC00267,31.81,200.31,NORMAL,Fort Worth,"2023-04-06",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001209,AC00267,220.2,200.31,NORMAL,Boston,"2023-09-11",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001374,AC00267,10.31,200.31,NORMAL,Louisville,"2023-01-13",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001769,AC00267,192.97,200.31,NORMAL,Sacramento,"2023-03-13",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002060,AC00267,796.3,200.31,FLAG,Austin,"2023-03-22",1,1.0,NORMAL,1,1.0,NORMAL,1,MEDIUM
TX002176,AC00267,162.1,200.31,NORMAL,Milwaukee,"2023-12-06",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002410,AC00267,90.94,200.31,NORMAL,Colorado Springs,"2023-11-24",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000172,AC00268,119.18,461.99,NORMAL,Los Angeles,"2023-08-25",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001367,AC00268,195.49,461.99,NORMAL,Memphis,"2023-06-12",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001451,AC00268,78.77,461.99,NORMAL,Las Vegas,"2023-05-08",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002273,AC00268,1454.52,461.99,FLAG,Miami,"2023-09-22",1,1.0,NORMAL,1,1.0,NORMAL,1,MEDIUM
TX000370,AC00269,168.53,153.2,NORMAL,San Francisco,"2023-06-14",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001930,AC00269,114.03,153.2,NORMAL,Portland,"2023-11-24",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002445,AC00269,177.05,153.2,NORMAL,Philadelphia,"2023-08-29",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000016,AC00270,465.45,336.14,NORMAL,Denver,"2023-12-12",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001621,AC00270,206.84,336.14,NORMAL,Philadelphia,"2023-09-13",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000057,AC00271,60.54,142.31,NORMAL,Columbus,"2023-12-14",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000453,AC00271,54.05,142.31,NORMAL,Louisville,"2023-04-25",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001101,AC00271,346.76,142.31,NORMAL,San Jose,"2023-12-29",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001113,AC00271,36.76,142.31,NORMAL,Philadelphia,"2023-04-10",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001519,AC00271,213.42,142.31,NORMAL,Columbus,"2023-07-27",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000138,AC00272,336.39,292.73,NORMAL,San Antonio,"2023-01-16",1,1.0,NORMAL,1,1.75,NORMAL,0,LOW
TX000296,AC00272,20.54,292.73,NORMAL,Fort Worth,"2023-08-21",1,1.0,NORMAL,1,1.75,NORMAL,0,LOW
TX000365,AC00272,110.17,292.73,NORMAL,Raleigh,"2023-09-07",1,1.0,NORMAL,1,1.75,NORMAL,0,LOW
TX000805,AC00272,351.99,292.73,NORMAL,Chicago,"2023-06-12",1,1.0,NORMAL,2,1.75,NORMAL,0,LOW
TX000917,AC00272,337.73,292.73,NORMAL,San Antonio,"2023-05-23",1,1.0,NORMAL,4,1.75,NORMAL,0,LOW
TX001515,AC00272,71.34,292.73,NORMAL,Miami,"2023-08-28",1,1.0,NORMAL,3,1.75,NORMAL,0,LOW
TX001960,AC00272,758.77,292.73,NORMAL,San Antonio,"2023-06-23",1,1.0,NORMAL,1,1.75,NORMAL,0,LOW
TX002178,AC00272,354.91,292.73,NORMAL,Boston,"2023-12-18",1,1.0,NORMAL,1,1.75,NORMAL,0,LOW
TX000178,AC00273,792.57,597.67,NORMAL,Baltimore,"2023-05-22",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000444,AC00273,136.32,597.67,NORMAL,Miami,"2023-10-11",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001610,AC00273,1431.33,597.67,NORMAL,Charlotte,"2023-01-17",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002227,AC00273,30.48,597.67,NORMAL,Seattle,"2023-12-04",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000418,AC00274,775.23,266.07,NORMAL,Albuquerque,"2023-08-07",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000598,AC00274,158.02,266.07,NORMAL,New York,"2023-09-20",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001795,AC00274,37.81,266.07,NORMAL,Colorado Springs,"2023-07-24",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001805,AC00274,17.42,266.07,NORMAL,Dallas,"2023-11-08",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002133,AC00274,341.88,266.07,NORMAL,Austin,"2023-06-14",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000159,AC00275,35.76,217.76,NORMAL,Charlotte,"2023-09-19",1,1.13,NORMAL,1,1.0,NORMAL,0,LOW
TX000635,AC00275,340.05,217.76,NORMAL,Detroit,"2023-10-27",2,1.13,NORMAL,1,1.0,NORMAL,0,LOW
TX001223,AC00275,231.92,217.76,NORMAL,Indianapolis,"2023-07-10",1,1.13,NORMAL,1,1.0,NORMAL,0,LOW
TX001292,AC00275,254.86,217.76,NORMAL,Boston,"2023-01-26",1,1.13,NORMAL,1,1.0,NORMAL,0,LOW
TX001298,AC00275,547.98,217.76,NORMAL,Oklahoma City,"2023-10-24",1,1.13,NORMAL,1,1.0,NORMAL,0,LOW
TX001437,AC00275,147.31,217.76,NORMAL,Mesa,"2023-06-12",1,1.13,NORMAL,1,1.0,NORMAL,0,LOW
TX001954,AC00275,27.44,217.76,NORMAL,Boston,"2023-11-06",1,1.13,NORMAL,1,1.0,NORMAL,0,LOW
TX002473,AC00275,113.03,217.76,NORMAL,Tucson,"2023-03-15",1,1.13,NORMAL,1,1.0,NORMAL,0,LOW
TX002480,AC00275,261.45,217.76,NORMAL,Oklahoma City,"2023-10-27",2,1.13,NORMAL,1,1.0,NORMAL,0,LOW
TX000648,AC00276,20.22,294.23,NORMAL,Jacksonville,"2023-03-10",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001050,AC00276,642.53,294.23,NORMAL,Mesa,"2023-08-14",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001962,AC00276,418.03,294.23,NORMAL,Austin,"2023-09-04",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002180,AC00276,53.52,294.23,NORMAL,San Diego,"2023-03-31",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002479,AC00276,336.84,294.23,NORMAL,Washington,"2023-03-07",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000699,AC00277,470.3,441.77,NORMAL,Austin,"2023-09-12",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001493,AC00277,736.32,441.77,NORMAL,Indianapolis,"2023-04-12",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002234,AC00277,118.69,441.77,NORMAL,Omaha,"2023-02-13",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000890,AC00278,425.18,279.34,NORMAL,Colorado Springs,"2023-10-04",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000986,AC00278,121.17,279.34,NORMAL,Phoenix,"2023-12-25",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001989,AC00278,291.68,279.34,NORMAL,Columbus,"2023-08-07",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000150,AC00279,265.76,235.89,NORMAL,Philadelphia,"2023-02-06",1,1.13,NORMAL,1,1.33,NORMAL,0,LOW
TX000389,AC00279,99.36,235.89,NORMAL,Seattle,"2023-05-09",1,1.13,NORMAL,1,1.33,NORMAL,0,LOW
TX000725,AC00279,39.11,235.89,NORMAL,Columbus,"2023-09-01",1,1.13,NORMAL,1,1.33,NORMAL,0,LOW
TX000801,AC00279,628.36,235.89,NORMAL,Austin,"2023-01-20",1,1.13,NORMAL,1,1.33,NORMAL,0,LOW
TX001129,AC00279,144.93,235.89,NORMAL,Fresno,"2023-05-16",1,1.13,NORMAL,1,1.33,NORMAL,0,LOW
TX001652,AC00279,18.25,235.89,NORMAL,Kansas City,"2023-08-16",1,1.13,NORMAL,1,1.33,NORMAL,0,LOW
TX002263,AC00279,15.81,235.89,NORMAL,Oklahoma City,"2023-03-02",2,1.13,NORMAL,4,1.33,NORMAL,0,LOW
TX002465,AC00279,54.52,235.89,NORMAL,Indianapolis,"2023-03-02",2,1.13,NORMAL,1,1.33,NORMAL,0,LOW
TX002494,AC00279,856.9,235.89,FLAG,New York,"2023-03-17",1,1.13,NORMAL,1,1.33,NORMAL,1,MEDIUM
TX000445,AC00280,251.06,347.66,NORMAL,Colorado Springs,"2023-12-06",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000920,AC00280,672.74,347.66,NORMAL,Colorado Springs,"2023-08-10",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000970,AC00280,388.1,347.66,NORMAL,Los Angeles,"2023-08-21",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001357,AC00280,406.65,347.66,NORMAL,Mesa,"2023-11-08",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001907,AC00280,19.76,347.66,NORMAL,Nashville,"2023-03-31",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000983,AC00281,453.49,288.03,NORMAL,Seattle,"2023-01-02",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001156,AC00281,501.15,288.03,NORMAL,Phoenix,"2023-08-21",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001829,AC00281,36.09,288.03,NORMAL,Columbus,"2023-06-16",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002104,AC00281,161.38,288.03,NORMAL,Colorado Springs,"2023-11-09",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000047,AC00282,164.49,297.63,NORMAL,Baltimore,"2023-12-13",1,1.0,NORMAL,1,1.33,NORMAL,0,LOW
TX000073,AC00282,24.77,297.63,NORMAL,Boston,"2023-07-04",1,1.0,NORMAL,1,1.33,NORMAL,0,LOW
TX000117,AC00282,300.08,297.63,NORMAL,Austin,"2023-10-09",1,1.0,NORMAL,1,1.33,NORMAL,0,LOW
TX000751,AC00282,56.35,297.63,NORMAL,Charlotte,"2023-02-09",1,1.0,NORMAL,1,1.33,NORMAL,0,LOW
TX000959,AC00282,280.61,297.63,NORMAL,Mesa,"2023-11-27",1,1.0,NORMAL,3,1.33,NORMAL,0,LOW
TX002355,AC00282,959.48,297.63,FLAG,Miami,"2023-01-10",1,1.0,NORMAL,1,1.33,NORMAL,1,MEDIUM
TX001711,AC00283,77.9,77.9,NORMAL,Washington,"2023-12-25",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000126,AC00284,214.54,441.67,NORMAL,Detroit,"2023-08-04",1,1.14,NORMAL,1,1.0,NORMAL,0,LOW
TX000137,AC00284,486.08,441.67,NORMAL,Oklahoma City,"2023-06-20",1,1.14,NORMAL,1,1.0,NORMAL,0,LOW
TX000292,AC00284,1036.21,441.67,NORMAL,Omaha,"2023-07-21",1,1.14,NORMAL,1,1.0,NORMAL,0,LOW
TX000502,AC00284,254.77,441.67,NORMAL,Denver,"2023-01-18",1,1.14,NORMAL,1,1.0,NORMAL,0,LOW
TX001040,AC00284,575.62,441.67,NORMAL,Oklahoma City,"2023-06-12",2,1.14,NORMAL,1,1.0,NORMAL,0,LOW
TX001933,AC00284,112.91,441.67,NORMAL,Tucson,"2023-11-15",1,1.14,NORMAL,1,1.0,NORMAL,0,LOW
TX002151,AC00284,84.28,441.67,NORMAL,Memphis,"2023-06-12",2,1.14,NORMAL,1,1.0,NORMAL,0,LOW
TX002469,AC00284,768.94,441.67,NORMAL,Indianapolis,"2023-10-11",1,1.14,NORMAL,1,1.0,NORMAL,0,LOW
TX000020,AC00285,71.48,405.22,NORMAL,Columbus,"2023-06-08",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000312,AC00285,1221.65,405.22,FLAG,Denver,"2023-09-27",1,1.0,NORMAL,1,1.0,NORMAL,1,MEDIUM
TX000400,AC00285,268.39,405.22,NORMAL,Miami,"2023-06-26",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000433,AC00285,100.52,405.22,NORMAL,Las Vegas,"2023-01-30",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001247,AC00285,302.82,405.22,NORMAL,Jacksonville,"2023-11-03",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001675,AC00285,667.95,405.22,NORMAL,Oklahoma City,"2023-07-27",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001878,AC00285,203.76,405.22,NORMAL,Colorado Springs,"2023-10-02",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000325,AC00286,233.24,90.67,NORMAL,Louisville,"2023-04-17",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000676,AC00286,13.52,90.67,NORMAL,Seattle,"2023-05-15",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001091,AC00286,7.79,90.67,NORMAL,Los Angeles,"2023-06-16",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001141,AC00286,42.72,90.67,NORMAL,Nashville,"2023-08-17",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001554,AC00286,47.23,90.67,NORMAL,Memphis,"2023-08-03",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002016,AC00286,199.54,90.67,NORMAL,Portland,"2023-10-10",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000691,AC00287,568.76,320.88,NORMAL,Baltimore,"2023-10-09",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001730,AC00287,73.01,320.88,NORMAL,Milwaukee,"2023-10-18",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000739,AC00288,283.23,396.08,NORMAL,El Paso,"2023-02-06",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001856,AC00288,23.7,396.08,NORMAL,San Francisco,"2023-10-26",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002314,AC00288,881.32,396.08,NORMAL,El Paso,"2023-08-31",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001663,AC00289,293.85,346.41,NORMAL,Charlotte,"2023-08-10",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001717,AC00289,651.55,346.41,NORMAL,Phoenix,"2023-03-10",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001825,AC00289,93.82,346.41,NORMAL,San Diego,"2023-06-26",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000458,AC00290,93.52,472.72,NORMAL,Philadelphia,"2023-08-14",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000624,AC00290,342.17,472.72,NORMAL,New York,"2023-12-14",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001914,AC00290,41.93,472.72,NORMAL,Fresno,"2023-02-13",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002216,AC00290,1413.24,472.72,NORMAL,New York,"2023-11-06",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000032,AC00291,59.12,404.02,NORMAL,Baltimore,"2023-02-06",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001039,AC00291,36.57,404.02,NORMAL,Omaha,"2023-08-07",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001221,AC00291,743.03,404.02,NORMAL,New York,"2023-07-27",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001543,AC00291,146.51,404.02,NORMAL,Albuquerque,"2023-01-25",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001643,AC00291,383.95,404.02,NORMAL,San Diego,"2023-09-20",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002019,AC00291,306.37,404.02,NORMAL,Colorado Springs,"2023-06-27",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX002228,AC00291,1152.58,404.02,NORMAL,Austin,"2023-09-13",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000403,AC00292,712.75,279.18,NORMAL,Philadelphia,"2023-05-26",1,1.17,NORMAL,1,1.0,NORMAL,0,LOW
TX000813,AC00292,161.63,279.18,NORMAL,San Jose,"2023-12-25",2,1.17,NORMAL,1,1.0,NORMAL,0,LOW
TX000938,AC00292,288.77,279.18,NORMAL,Los Angeles,"2023-11-13",1,1.17,NORMAL,1,1.0,NORMAL,0,LOW
TX001386,AC00292,23.01,279.18,NORMAL,Las Vegas,"2023-06-09",1,1.17,NORMAL,1,1.0,NORMAL,0,LOW
TX001656,AC00292,410.4,279.18,NORMAL,Virginia Beach,"2023-05-19",1,1.17,NORMAL,1,1.0,NORMAL,0,LOW
TX002056,AC00292,120.67,279.18,NORMAL,Colorado Springs,"2023-12-25",2,1.17,NORMAL,1,1.0,NORMAL,0,LOW
TX002242,AC00292,237.0,279.18,NORMAL,Tucson,"2023-02-10",1,1.17,NORMAL,1,1.0,NORMAL,0,LOW
TX000398,AC00293,131.46,77.94,NORMAL,Charlotte,"2023-05-15",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000767,AC00293,46.24,77.94,NORMAL,San Diego,"2023-03-13",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001499,AC00293,46.23,77.94,NORMAL,Fresno,"2023-05-29",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001967,AC00293,87.85,77.94,NORMAL,Colorado Springs,"2023-12-13",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001534,AC00294,344.27,316.48,NORMAL,San Antonio,"2023-09-19",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001703,AC00294,321.82,316.48,NORMAL,Raleigh,"2023-07-14",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001739,AC00294,264.14,316.48,NORMAL,Baltimore,"2023-07-28",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001978,AC00294,335.7,316.48,NORMAL,El Paso,"2023-01-30",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000121,AC00295,53.57,249.9,NORMAL,Houston,"2023-08-16",1,1.2,NORMAL,1,1.17,NORMAL,0,LOW
TX000525,AC00295,214.93,249.9,NORMAL,Albuquerque,"2023-05-15",1,1.2,NORMAL,1,1.17,NORMAL,0,LOW
TX000705,AC00295,321.86,249.9,NORMAL,San Antonio,"2023-07-24",1,1.2,NORMAL,1,1.17,NORMAL,0,LOW
TX000953,AC00295,148.85,249.9,NORMAL,Mesa,"2023-11-29",2,1.2,NORMAL,1,1.17,NORMAL,0,LOW
TX001098,AC00295,451.35,249.9,NORMAL,Baltimore,"2023-09-05",1,1.2,NORMAL,1,1.17,NORMAL,0,LOW
TX002272,AC00295,308.85,249.9,NORMAL,Los Angeles,"2023-11-29",2,1.2,NORMAL,2,1.17,NORMAL,0,LOW
TX000049,AC00296,626.9,389.1,NORMAL,Denver,"2023-11-27",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000579,AC00296,48.85,389.1,NORMAL,Dallas,"2023-12-08",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000630,AC00296,374.61,389.1,NORMAL,Mesa,"2023-08-29",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX001667,AC00296,506.03,389.1,NORMAL,Detroit,"2023-07-12",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
TX000712,AC00297,33.61,273.37,NORMAL,Milwaukee,"2023-08-21",2,1.11,NORMAL,1,1.0,NORMAL,0,LOW
TX000787,AC00297,111.21,273.37,NORMAL,Portland,"2023-08-21",2,1.11,NORMAL,1,1.0,NORMAL,0,LOW
TX000965,AC00297,95.55,273.37,NORMAL,Louisville,"2023-04-10",1,1.11,NORMAL,1,1.0,NORMAL,0,LOW
TX001000,AC00297,127.8,273.37,NORMAL,Virginia Beach,"2023-03-02",1,1.11,NORMAL,1,1.0,NORMAL,0,LOW
TX001279,AC00297,587.23,273.37,NORMAL,Omaha,"2023-07-31",1,1.11,NORMAL,1,1.0,NORMAL,0,LOW
TX001421,AC00297,66.91,273.37,NORMAL,Seattle,"2023-01-30",1,1.11,NORMAL,1,1.0,NORMAL,0,LOW
TX001595,AC00297,261.19,273.37,NORMAL,Oklahoma City,"2023-01-12",1,1.11,NORMAL,1,1.0,NORMAL,0,LOW
TX002161,AC00297,179.38,273.37,NORMAL,Chicago,"2023-08-10",1,1.11,NORMAL,1,1.0,NORMAL,0,LOW
TX002333,AC00297,414.64,273.37,NORMAL,Mesa,"2023-04-03",1,1.11,NORMAL,1,1.0,NORMAL,0,LOW
TX002508,AC00297,856.21,273.37,FLAG,Colorado Springs,"2023-04-26",1,1.11,NORMAL,1,1.0,NORMAL,1,MEDIUM
TX000174,AC00298,260.88,131.48,NORMAL,Denver,"2023-05-29",1,1.0,NORMAL,1,1.0,NORMAL,0,LOW
